"condition1","condition2","t_statistic","df","p_value","mean_cond1","mean_cond2","method"
"14C04","14E09",0.331434433165594,1.64472659155766,0.777670473475735,15151,9550.5,"Welch Two Sample t-test"
"14C04","14E10",-1.00052003334443,1.15500069592274,0.481332640047853,15151,30173,"Welch Two Sample t-test"
"14C04","14E11",0.475809590337309,1.40099790165604,0.697787329976425,15151,7584.5,"Welch Two Sample t-test"
"14C04","14F02",-0.998344840954341,1.08381695298266,0.49006522432664,15151,29888,"Welch Two Sample t-test"
"14C04","14F03",-1.93056942676877,1.92871980515148,0.197965715319608,15151,51310,"Welch Two Sample t-test"
"14C04","14F04",-1.28423559836385,1.96404411799535,0.32972676407433,15151,43395,"Welch Two Sample t-test"
"14C04","14F05",-0.374918269220918,1.40555792172343,0.756466483491125,15151,21119.5,"Welch Two Sample t-test"
"14C04","14F06",-1.20757719762288,1.31886575547945,0.400478308649919,15151,33989,"Welch Two Sample t-test"
"14C04","14F07",-0.0627416844507867,1.41270217468796,0.957666569183194,15151,16151.5,"Welch Two Sample t-test"
"14C04","14F08",0.0555286854062685,1.99748843076205,0.960771143623204,15151,14035,"Welch Two Sample t-test"
"14C04","14F09",-2.39912081691153,1.05635912988932,0.240606013826887,15151,50330.5,"Welch Two Sample t-test"
"14C04","14F10",-0.738630718951809,1.01525509004022,0.593481827324894,15151,25873,"Welch Two Sample t-test"
"14C04","14F11",-0.882375171890078,1.86261726856407,0.476492737681262,15151,36294.5,"Welch Two Sample t-test"
"14C04","14G02",-0.568060134606949,1.00208577103539,0.670961494471959,15151,23370,"Welch Two Sample t-test"
"14C04","14G03",-0.916990986190683,1.19346220032459,0.506657022658217,15151,29044,"Welch Two Sample t-test"
"14C04","14G04",-1.94067883009975,1.38652102205126,0.244855944670441,15151,45907.5,"Welch Two Sample t-test"
"14C04","14G05",-0.685208128612669,1.99657912416358,0.564074890219643,15151,29463.5,"Welch Two Sample t-test"
"14C04","14G06",-0.746430318790221,1.69058824294473,0.545257193606064,15151,35331.5,"Welch Two Sample t-test"
"14C04","14G07",0.460486575144148,1.50525892204784,0.702915663247315,15151,7643,"Welch Two Sample t-test"
"14C04","14G08",-0.784754602220706,1.5275788838706,0.535818215184556,15151,28016.5,"Welch Two Sample t-test"
"14C04","14G09",-0.312565882497948,1.75351568631708,0.787800576948713,15151,20602.5,"Welch Two Sample t-test"
"14C04","14G10",0.892540187139504,1.04171777537634,0.531250310791114,15151,2110,"Welch Two Sample t-test"
"14C04","14G11",0.803666618176375,1.01989857565508,0.566892788645998,15151,3471.5,"Welch Two Sample t-test"
"14C04","14H02",0.490779230188382,1.00131992966762,0.709460271394235,15151,8051.5,"Welch Two Sample t-test"
"14C04","14H03",-0.115852714259113,1.96859493376926,0.918502492755869,15151,17383.5,"Welch Two Sample t-test"
"14C04","14H04",-0.274152787796762,1.85945155284916,0.811391058487576,15151,20116.5,"Welch Two Sample t-test"
"14C04","14H05",-1.04647118040833,1.98582591909887,0.405842032696573,15151,37518,"Welch Two Sample t-test"
"14C04","14H06",0.218691634049176,1.02028661706016,0.862384696376254,15151,11972.5,"Welch Two Sample t-test"
"14C04","14H07",-0.370272709800422,1.85532801985579,0.749138336704661,15151,24070.5,"Welch Two Sample t-test"
"14C04","14H08",-0.864913970803114,1.28706240391245,0.518285015269345,15151,50128.5,"Welch Two Sample t-test"
"14C04","14H09",1.0004984497498,1.00091021416581,0.499720887775408,15151,679.5,"Welch Two Sample t-test"
"14C04","14H10",-0.0915911624526743,1.95751311908382,0.935530681677435,15151,17179.5,"Welch Two Sample t-test"
"14C04","14H11",-0.412759244067946,1.64673722062657,0.72719121738601,15151,26672,"Welch Two Sample t-test"
"14C05","14C06",-0.63164986336877,1.8100664883024,0.598021181788059,7358,14436,"Welch Two Sample t-test"
"14C05","14C07",-0.724564651693405,1.21456588442829,0.582592364254483,7358,22443.5,"Welch Two Sample t-test"
"14C05","14C08",0.408722814791623,1.70423684791668,0.728280738963184,7358,4194,"Welch Two Sample t-test"
"14C05","14C09",-0.781609975709143,1.65590169221574,0.530561952691709,7358,17120.5,"Welch Two Sample t-test"
"14C05","14C10",-0.478284864290949,1.56137769151011,0.690863704690002,7358,13786,"Welch Two Sample t-test"
"14C05","14C11",-0.455671898997367,1.9452800774397,0.694421851088445,7358,11960,"Welch Two Sample t-test"
"14C05","14D02",-2.41020774345771,1.85053234902233,0.147542310585238,7358,26954,"Welch Two Sample t-test"
"14C05","14D03",-3.26878719880185,1.88876744750871,0.0886783992668263,7358,34375,"Welch Two Sample t-test"
"14C05","14D04",-0.628397407478883,1.9465934871463,0.595472165104153,7358,13696.5,"Welch Two Sample t-test"
"14C05","14D05",-4.44694660558938,1.03210135635401,0.134955388473993,7358,36561.5,"Welch Two Sample t-test"
"14C05","14D06",-1.31768718676265,1.99891634215813,0.318363040699815,7358,19642.5,"Welch Two Sample t-test"
"14C05","14D07",-0.604197895816604,1.07131223721208,0.648481419630166,7358,11364,"Welch Two Sample t-test"
"14C05","14D08",-0.628755328937259,1.66520598192355,0.604721324892582,7358,15158,"Welch Two Sample t-test"
"14C05","14D09",-2.87022783406301,1.00405896753736,0.212614462545389,7358,26076.5,"Welch Two Sample t-test"
"14C05","14D10",-3.25068663067475,1.71492470143319,0.10136703405066,7358,46275,"Welch Two Sample t-test"
"14C05","14D11",-1.15317369783315,1.32035735661014,0.41609446603648,7358,27346.5,"Welch Two Sample t-test"
"14C05","14E02",-0.768493498411089,1.68285768981874,0.535299117253686,7358,16770.5,"Welch Two Sample t-test"
"14C05","14E03",-0.756374229296867,1.7780188984347,0.536774941100211,7358,13348.5,"Welch Two Sample t-test"
"14C05","14E04",-1.79618841242593,1.02531276114685,0.318736223264993,7358,19134,"Welch Two Sample t-test"
"14C05","14E05",-1.00392976939429,1.99626408782569,0.421309165633447,7358,16414,"Welch Two Sample t-test"
"14C05","14E06",-2.62396531659393,1.00969048564035,0.229865251108525,7358,24494.5,"Welch Two Sample t-test"
"14C05","14E07",-0.302280921484508,1.63296102868992,0.796484458722846,7358,11198.5,"Welch Two Sample t-test"
"14C05","14E08",-1.93579176665769,1.58210565120126,0.224958538533993,7358,21853.5,"Welch Two Sample t-test"
"14C05","14E09",-0.201105283042999,1.84898370216699,0.860543942152699,7358,9550.5,"Welch Two Sample t-test"
"14C05","14E10",-2.97655605002091,1.66950430927235,0.119562365840859,7358,30173,"Welch Two Sample t-test"
"14C05","14E11",-0.0243943482501294,1.99953150284832,0.982753616239919,7358,7584.5,"Welch Two Sample t-test"
"14C05","14F02",-3.14790726050208,1.39670768236359,0.13603020031406,7358,29888,"Welch Two Sample t-test"
"14C05","14F03",-3.23907001041049,1.54981843549841,0.115657616673506,7358,51310,"Welch Two Sample t-test"
"14C05","14F04",-2.02400724652307,1.30196526018452,0.244051200747229,7358,43395,"Welch Two Sample t-test"
"14C05","14F05",-1.47747614175098,1.99907736109893,0.277650941075877,7358,21119.5,"Welch Two Sample t-test"
"14C05","14F06",-3.04122147135765,1.97732666733017,0.0945535554193907,7358,33989,"Welch Two Sample t-test"
"14C05","14F07",-0.939472499929279,1.99807422656557,0.446743010741732,7358,16151.5,"Welch Two Sample t-test"
"14C05","14F08",-0.433495511357284,1.41603503678033,0.72148096393879,7358,14035,"Welch Two Sample t-test"
"14C05","14F09",-6.18051340109215,1.27262943539751,0.0666491073698125,7358,50330.5,"Welch Two Sample t-test"
"14C05","14F10",-2.78996091075255,1.07505763822693,0.204829364901446,7358,25873,"Welch Two Sample t-test"
"14C05","14F11",-1.43344255271755,1.22943771902825,0.354200744718737,7358,36294.5,"Welch Two Sample t-test"
"14C05","14G02",-2.45142317610077,1.0102759847556,0.244533697732283,7358,23370,"Welch Two Sample t-test"
"14C05","14G03",-2.73507673418252,1.78137373965828,0.126378674728528,7358,29044,"Welch Two Sample t-test"
"14C05","14G04",-4.19378250459154,1.99995596256402,0.0524284191927163,7358,45907.5,"Welch Two Sample t-test"
"14C05","14G05",-1.3462318958241,1.36106616384991,0.359488217237861,7358,29463.5,"Welch Two Sample t-test"
"14C05","14G06",-1.17761424755572,1.16161052418101,0.426383125238499,7358,35331.5,"Welch Two Sample t-test"
"14C05","14G07",-0.0286202882723563,1.95941772846936,0.979814090457187,7358,7643,"Welch Two Sample t-test"
"14C05","14G08",-2.04451760033587,1.94475970213722,0.181186362067826,7358,28016.5,"Welch Two Sample t-test"
"14C05","14G09",-1.12942298666518,1.7445092710252,0.390222262616092,7358,20602.5,"Welch Two Sample t-test"
"14C05","14G10",0.767058465780318,1.20347516689589,0.565005140155185,7358,2110,"Welch Two Sample t-test"
"14C05","14G11",0.582440651052439,1.09781158965314,0.657097337795139,7358,3471.5,"Welch Two Sample t-test"
"14C05","14H02",-0.106274024770183,1.00650300668126,0.932511782464413,7358,8051.5,"Welch Two Sample t-test"
"14C05","14H03",-0.700786417877922,1.48977776106277,0.576585878840245,7358,17383.5,"Welch Two Sample t-test"
"14C05","14H04",-1.00434120639537,1.6331407567919,0.440580311611185,7358,20116.5,"Welch Two Sample t-test"
"14C05","14H05",-1.77056371024817,1.33291815122282,0.277065842604368,7358,37518,"Welch Two Sample t-test"
"14C05","14H06",-0.691225601076847,1.0997099822523,0.606261046755361,7358,11972.5,"Welch Two Sample t-test"
"14C05","14H07",-0.821766966886345,1.22576439121656,0.5405095034264,7358,24070.5,"Welch Two Sample t-test"
"14C05","14H08",-1.11601449028763,1.05946493160713,0.456885758524046,7358,50128.5,"Welch Two Sample t-test"
"14C05","14H09",1.02394860756786,1.00448445126687,0.491863911438934,7358,679.5,"Welch Two Sample t-test"
"14C05","14H10",-0.545782870536015,1.2949771978886,0.664244091817883,7358,17179.5,"Welch Two Sample t-test"
"14C05","14H11",-0.780458815938735,1.14811759115889,0.563960300595187,7358,26672,"Welch Two Sample t-test"
"14C06","14C07",-0.367738265170016,1.40675236116975,0.76076322398099,14436,22443.5,"Welch Two Sample t-test"
"14C06","14C08",1.02113887407074,1.40280089633815,0.451123189028664,14436,4194,"Welch Two Sample t-test"
"14C06","14C09",-0.191417903953265,1.95321010847398,0.866243873758493,14436,17120.5,"Welch Two Sample t-test"
"14C06","14C10",0.0436941132829307,1.88341010644062,0.969334221335193,14436,13786,"Welch Two Sample t-test"
"14C06","14C11",0.207291552215244,1.94687575073524,0.855434404224268,14436,11960,"Welch Two Sample t-test"
"14C06","14D02",-1.2114170448287,1.5266006886844,0.380430923436613,14436,26954,"Welch Two Sample t-test"
"14C06","14D03",-1.90992298324941,1.56745540446254,0.230099781294408,14436,34375,"Welch Two Sample t-test"
"14C06","14D04",0.0619664573789748,1.94556530388317,0.956364235808833,14436,13696.5,"Welch Two Sample t-test"
"14C06","14D05",-2.41695259501044,1.01639574108614,0.246505160908888,14436,36561.5,"Welch Two Sample t-test"
"14C06","14D06",-0.460935299428195,1.83189030875973,0.693729836396438,14436,19642.5,"Welch Two Sample t-test"
"14C06","14D07",0.333922808022609,1.0364500281955,0.793303524857015,14436,11364,"Welch Two Sample t-test"
"14C06","14D08",-0.0517606030222258,1.95847806829261,0.963512313535941,14436,15158,"Welch Two Sample t-test"
"14C06","14D09",-1.27612951486787,1.00207272569268,0.422815501489845,14436,26076.5,"Welch Two Sample t-test"
"14C06","14D10",-2.34719185639282,1.98153479237367,0.144628960837881,14436,46275,"Welch Two Sample t-test"
"14C06","14D11",-0.699016105152371,1.58374233739343,0.572835971623971,14436,27346.5,"Welch Two Sample t-test"
"14C06","14E02",-0.169056758132501,1.96765539644093,0.881529806311816,14436,16770.5,"Welch Two Sample t-test"
"14C06","14E03",0.106946474737825,1.46058518161403,0.92763257285953,14436,13348.5,"Welch Two Sample t-test"
"14C06","14E04",-0.513643653418779,1.01292753997081,0.697045985979473,14436,19134,"Welch Two Sample t-test"
"14C06","14E05",-0.179046827181319,1.76814473279508,0.876279978926856,14436,16414,"Welch Two Sample t-test"
"14C06","14E06",-1.10190624324167,1.00494855053946,0.468453526836388,14436,24494.5,"Welch Two Sample t-test"
"14C06","14E07",0.227737148281503,1.93897052639996,0.841601046262162,14436,11198.5,"Welch Two Sample t-test"
"14C06","14E08",-0.75411766288394,1.31931021048787,0.562153497405327,14436,21853.5,"Welch Two Sample t-test"
"14C06","14E09",0.386796963162549,1.99647248134194,0.736241009510637,14436,9550.5,"Welch Two Sample t-test"
"14C06","14E10",-1.57824293728524,1.37779808239928,0.306371962334754,14436,30173,"Welch Two Sample t-test"
"14C06","14E11",0.608248890881604,1.82448307975258,0.610037775602187,14436,7584.5,"Welch Two Sample t-test"
"14C06","14F02",-1.61186687235361,1.20891571633959,0.320741028050541,14436,29888,"Welch Two Sample t-test"
"14C06","14F03",-2.45935395238977,1.87290004648378,0.141506036263971,14436,51310,"Welch Two Sample t-test"
"14C06","14F04",-1.53120538056114,1.55463427207069,0.298239265042118,14436,43395,"Welch Two Sample t-test"
"14C06","14F05",-0.59206632183494,1.83022526978372,0.618637981093828,14436,21119.5,"Welch Two Sample t-test"
"14C06","14F06",-1.80494783685887,1.70426538939509,0.234177379302298,14436,33989,"Welch Two Sample t-test"
"14C06","14F07",-0.151461797299224,1.83902266318555,0.894574298496169,14436,16151.5,"Welch Two Sample t-test"
"14C06","14F08",0.0240539495473543,1.72194877099228,0.983299482347789,14436,14035,"Welch Two Sample t-test"
"14C06","14F09",-3.80443962430738,1.14119567383052,0.139129432707648,14436,50330.5,"Welch Two Sample t-test"
"14C06","14F10",-1.24260279889941,1.03836832715605,0.425573181698215,14436,25873,"Welch Two Sample t-test"
"14C06","14F11",-1.03251191897024,1.43293335304582,0.444772087786089,14436,36294.5,"Welch Two Sample t-test"
"14C06","14G02",-0.97864456760489,1.00524755328718,0.50619095792485,14436,23370,"Welch Two Sample t-test"
"14C06","14G03",-1.43560339856591,1.46340074881208,0.327885229342543,14436,29044,"Welch Two Sample t-test"
"14C06","14G04",-2.81300200485714,1.80559791818733,0.119287702313479,14436,45907.5,"Welch Two Sample t-test"
"14C06","14G05",-0.853092035062707,1.6453599597734,0.499635526185023,14436,29463.5,"Welch Two Sample t-test"
"14C06","14G06",-0.849561370472744,1.31068987273223,0.522546934609824,14436,35331.5,"Welch Two Sample t-test"
"14C06","14G07",0.574450566218373,1.93114896623664,0.625468883606609,14436,7643,"Welch Two Sample t-test"
"14C06","14G08",-1.13656433363043,1.94738745248624,0.376256135771054,14436,28016.5,"Welch Two Sample t-test"
"14C06","14G09",-0.461949720532412,1.99104168765982,0.689677403946053,14436,20602.5,"Welch Two Sample t-test"
"14C06","14G10",1.31782825693465,1.10471466636633,0.397454037745174,14436,2110,"Welch Two Sample t-test"
"14C06","14G11",1.18786687655418,1.05003635271371,0.438161595000668,14436,3471.5,"Welch Two Sample t-test"
"14C06","14H02",0.699704526421613,1.00332079850562,0.611012073815379,14436,8051.5,"Welch Two Sample t-test"
"14C06","14H03",-0.188179060591865,1.81168230148178,0.869676274580565,14436,17383.5,"Welch Two Sample t-test"
"14C06","14H04",-0.399629505831594,1.93908894097667,0.729135113796608,14436,20116.5,"Welch Two Sample t-test"
"14C06","14H05",-1.26901624236527,1.60317667254385,0.357916940106914,14436,37518,"Welch Two Sample t-test"
"14C06","14H06",0.266825966768176,1.05101105029226,0.832335368777386,14436,11972.5,"Welch Two Sample t-test"
"14C06","14H07",-0.45203052679447,1.42650217196733,0.710410277400136,14436,24070.5,"Welch Two Sample t-test"
"14C06","14H08",-0.918693697152638,1.11615770374038,0.513756539244589,14436,50128.5,"Welch Two Sample t-test"
"14C06","14H09",1.5080214043486,1.00229000195673,0.372369805100419,14436,679.5,"Welch Two Sample t-test"
"14C06","14H10",-0.143699113772499,1.54337766861498,0.90222816994445,14436,17179.5,"Welch Two Sample t-test"
"14C06","14H11",-0.478799580190703,1.28559079806422,0.700763446219534,14436,26672,"Welch Two Sample t-test"
"14C07","14C08",0.90291894941285,1.08923027842818,0.52228314853371,22443.5,4194,"Welch Two Sample t-test"
"14C07","14C09",0.236966172355295,1.53565166851044,0.840416531599328,22443.5,17120.5,"Welch Two Sample t-test"
"14C07","14C10",0.376338041142504,1.62829087735135,0.749914747369859,22443.5,13786,"Welch Two Sample t-test"
"14C07","14C11",0.493877143600156,1.29768576859131,0.691952288764194,22443.5,11960,"Welch Two Sample t-test"
"14C07","14D02",-0.221494653780895,1.12056443921359,0.858147256644378,22443.5,26954,"Welch Two Sample t-test"
"14C07","14D03",-0.584359369038885,1.13172716105521,0.653893952079962,22443.5,34375,"Welch Two Sample t-test"
"14C07","14D04",0.412187090374886,1.29647143652872,0.737991034573769,22443.5,13696.5,"Welch Two Sample t-test"
"14C07","14D05",-0.713328494872945,1.00348539344146,0.605204610736307,22443.5,36561.5,"Welch Two Sample t-test"
"14C07","14D06",0.134220594330298,1.22454049483609,0.911853539535787,22443.5,19642.5,"Welch Two Sample t-test"
"14C07","14D07",0.559209791134835,1.00775047923601,0.674818520282199,22443.5,11364,"Welch Two Sample t-test"
"14C07","14D08",0.32501207567333,1.52720577287932,0.784125611496541,22443.5,15158,"Welch Two Sample t-test"
"14C07","14D09",-0.183701226313222,1.00044059053532,0.884331554560145,22443.5,26076.5,"Welch Two Sample t-test"
"14C07","14D10",-1.07450223428099,1.48377967958778,0.426555475068874,22443.5,46275,"Welch Two Sample t-test"
"14C07","14D11",-0.192454431659115,1.91936904455847,0.865814444952735,22443.5,27346.5,"Welch Two Sample t-test"
"14C07","14E02",0.254060496149626,1.51147171010162,0.829687704676297,22443.5,16770.5,"Welch Two Sample t-test"
"14C07","14E03",0.448452884631578,1.10345525445217,0.72594362740317,22443.5,13348.5,"Welch Two Sample t-test"
"14C07","14E04",0.167247144581783,1.00274805931693,0.894446376567609,22443.5,19134,"Welch Two Sample t-test"
"14C07","14E05",0.290783197009545,1.19713630990825,0.813467886064231,22443.5,16414,"Welch Two Sample t-test"
